date,rainfall,max_temp,min_temp,rel_humidity,wind_speed,wind _direction
3/26/2011,4,35.4,26.4,60,10,0
3/27/2011,0,36,24.6,64,2,0
3/28/2011,0,37.2,25.5,66,12,180
3/29/2011,0,36,25.5,60,12,250
3/30/2011,0,36.6,25.7,61,16,180
3/31/2011,0,36.8,25.5,63,6,180
4/1/2011,0,37.4,22.8,62,6,190
4/2/2011,0,37.4,24.9,63,17,190
4/3/2011,18.3,36.7,21.1,66,3,0
4/4/2011,0,37.5,23.5,78,0,0
4/5/2011,0,31,23.5,70,0,0
4/6/2011,0,35.4,25.5,59,2,0
4/7/2011,0,36.3,25.6,70,0,180
4/8/2011,0,37,24,59,5,240
4/9/2011,16,37.4,24.5,66,12,180
4/10/2011,0,35.2,25.7,76,4,0
4/11/2011,0,33,25.8,64,8,0
4/12/2011,0,34.2,25.7,68,4,220
4/13/2011,0,33.4,26.3,67,18,0
4/14/2011,0,35.2,23.8,60,12,0
4/15/2011,0,36.3,25.6,68,14,230
4/16/2011,0,36.2,26.5,62,0,0
4/17/2011,0,36.4,22.1,77,8,0
4/18/2011,4.3,34.8,24,73,8,170
4/19/2011,0,33,25,63,6,0
4/20/2011,0,36,26,66,5,210
4/21/2011,0,35.4,26.2,59,8,230
4/22/2011,0,37.4,21,62,12,0
4/23/2011,0,37,25,68,6,220
4/24/2011,0,37,25.7,68,0,250
4/25/2011,10.3,35,24,87,3,180
4/26/2011,0,33.5,24.6,66,6,0
4/27/2011,0,34.4,26.4,67,6,190
4/28/2011,7.6,34.7,22.8,86,6,180
4/29/2011,0,34.2,23,67,0,170
4/30/2011,0,33.4,24.7,69,8,180
5/1/2011,0,30.4,25.9,66,6,170
5/2/2011,9.6,35,25.5,70,10,230
5/3/2011,0.4,35.6,23,75,14,0
5/4/2011,0,35.2,25.7,63,2,0
5/5/2011,0,35.6,25,66,6,0
5/6/2011,0,36,23.1,69,0,0
5/7/2011,0,35.4,23.6,69,6,0
5/8/2011,0,36,24.8,74,8,0
5/9/2011,0,34.6,24.8,82,0,0
5/10/2011,15,32.5,24.5,65,0,220
5/11/2011,0,35,23,61,0,220
5/12/2011,0.1,34.6,24.6,73,0,250
5/13/2011,29,34,21.8,67,0,0
5/14/2011,14.6,36,23.1,88,5,350
5/15/2011,0,29.8,23,72,6,230
5/16/2011,0,33.6,25,68,0,210
5/17/2011,0.3,34.1,22.6,75,8,190
5/18/2011,0,33.9,21.8,79,5,270
5/19/2011,0,32.5,22.6,69,0,0
5/20/2011,0,33.6,24.2,73,0,180
5/21/2011,0,33.5,23.9,73,3,160
5/22/2011,0,33.9,23.1,68,10,180
5/23/2011,0,33.4,24.7,66,12,0
5/24/2011,0,34,25,70,5,0
5/25/2011,15.8,35.4,23.6,68,0,250
5/26/2011,0,34.4,24.5,77,0,240
5/27/2011,0,33.2,25.1,76,0,240
5/28/2011,0,31.5,24,73,6,0
5/29/2011,57.7,32.6,24.7,64,0,0
5/30/2011,5.5,34.3,24,88,0,240
5/31/2011,0,27.4,23.1,73,0,180
6/2/2011,0,32.5,24.8,79,0,180
6/3/2011,0,30.6,24.1,70,0,180
6/4/2011,1.8,34.8,23,85,0,200
6/5/2011,3.8,33.7,23.6,83,7,180
6/6/2011,0,31.8,25.6,76,4,0
6/7/2011,17.8,32.3,26.1,70,5,180
6/8/2011,0.3,32.8,24.5,83,3,0
6/9/2011,7.9,31.6,22.4,88,0,0
6/10/2011,0,30.4,22.3,81,6,170
6/11/2011,5.2,31.1,23.4,79,3,210
6/12/2011,3.4,32.4,22.7,88,4,190
6/13/2011,0,31.8,23.2,74,6,0
6/14/2011,0,31.1,24.7,76,4,180
6/15/2011,1.6,32.4,25.2,88,0,180
6/16/2011,3.3,32,23.8,77,6,180
6/17/2011,0,32,25,79,0,0
6/18/2011,33.2,31.8,23.5,82,0,180
6/19/2011,0,30.9,23.7,80,6,170
6/20/2011,0,32.1,24.5,77,4,180
6/21/2011,0,32.6,24.6,74,4,200
6/22/2011,1.2,32.3,23.4,86,8,0
6/23/2011,0,32.2,23.6,88,4,0
6/24/2011,0,27.7,24.6,77,5,0
6/25/2011,1.3,32.2,24,86,4,200
6/26/2011,2.5,28.8,24.2,77,11,0
6/27/2011,12.5,31.7,21.5,80,0,0
6/28/2011,0,31.8,24.3,82,8,210
6/29/2011,0.3,30.5,24,87,5,180
6/30/2011,0,30.6,23.7,81,0,240
7/1/2011,6.4,30.4,24.3,89,2,170
7/2/2011,0,31.2,24.5,81,0,180
7/3/2011,19.8,30.1,22.6,80,0,180
7/4/2011,2.6,30.3,24.5,86,2,0
7/5/2011,0.9,28.7,25.4,81,8,180
7/6/2011,2.5,31.4,24.6,76,12,170
7/7/2011,0.3,31,24.8,76,0,180
7/8/2011,18.1,32.5,24.9,94,10,170
7/9/2011,0,29.3,24.5,80,0,180
7/10/2011,86.8,31,24.5,84,7,170
7/11/2011,33.6,30.5,23.8,95,6,170
7/12/2011,12.2,25.5,24,92,8,0
7/13/2011,0,27.1,24.1,80,6,200
7/14/2011,4,29.8,23.6,80,0,0
7/15/2011,12.6,30.7,23.6,94,5,0
7/16/2011,6.1,27,23.5,81,0,0
7/17/2011,0.3,30.2,24.4,77,8,0
7/18/2011,80.5,27,23.2,81,6,0
7/19/2011,0,30.5,23.6,82,12,180
7/20/2011,0,30.6,24.4,84,10,160
7/21/2011,0,31.1,23.3,86,8,0
7/22/2011,2.6,29.3,23.5,86,0,180
7/23/2011,0.6,27,24.5,85,0,200
7/24/2011,0,29.1,24,78,5,180
7/25/2011,0,30,23,80,2,0
7/26/2011,0.4,29.4,23.1,83,4,0
7/27/2011,0.6,29,22.3,90,0,0
7/28/2011,0.2,26.8,22.3,86,5,0
7/29/2011,0,27.2,22.8,80,6,240
7/30/2011,0,30,22.6,83,8,0
7/31/2011,0,29,23.4,81,2,0
8/1/2011,0,28,23,76,4,0
8/2/2011,0,30,24.1,86,0,0
8/3/2011,0.1,29.5,22.5,84,0,0
8/4/2011,0.2,28.7,23.5,70,8,230
8/5/2011,1,30.5,23.3,77,0,170
8/6/2011,0.6,30.6,23.3,84,0,210
8/7/2011,1.5,29,23.3,90,9,0
8/8/2011,0,28.4,22.7,81,2,0
8/9/2011,0,29.5,23.1,77,7,180
8/10/2011,0,30.1,24,75,0,0
8/11/2011,0,30.4,24.5,71,0,200
8/12/2011,0,31.4,24.2,76,0,0
8/13/2011,0,31,24,78,0,200
8/14/2011,9.3,28.4,23.9,91,3,0
8/15/2011,0,28.8,24,83,3,0
8/16/2011,0,28.2,22.6,81,2,200
8/17/2011,0,28.8,23.1,76,4,0
8/18/2011,0,30.4,23.1,77,3,0
8/19/2011,0,30.4,24,69,4,210
8/20/2011,0,30.7,23.5,70,8,0
8/21/2011,0,30.2,23.9,67,4,0
8/22/2011,0,32.2,23,67,7,230
8/23/2011,1.9,31.7,23.1,78,6,210
8/24/2011,0,27.5,24,76,3,180
8/25/2011,0,32,25,74,0,220
8/26/2011,0,30.7,24.5,74,0,0
8/27/2011,26.5,32.4,23.4,81,2,0
8/28/2011,0.3,29.3,23.5,77,5,180
8/29/2011,0,30.4,23.4,83,0,220
8/30/2011,0,29.3,24,81,5,240
8/31/2011,0,30.4,22.6,81,4,0
9/1/2011,0.4,29,23.5,84,4,0
9/2/2011,2.2,30,23.5,90,0,0
9/3/2011,0,29.5,24,76,0,0
9/4/2011,0,31.4,24.3,78,6,0
9/5/2011,2.1,30.3,23.5,79,0,180
9/6/2011,0,29.1,24.2,75,0,190
9/7/2011,0,31.5,25,75,0,200
9/8/2011,0,30.1,24.5,72,6,0
9/9/2011,12.5,32.4,23.9,85,0,0
9/10/2011,31.6,29.3,22.6,92,0,180
9/11/2011,0,28.5,23.8,77,0,180
9/12/2011,0,31.4,24.5,73,0,180
9/13/2011,0,31.2,25,74,8,230
9/14/2011,0,31.9,24.6,66,0,0
9/15/2011,10.4,34,24.2,78,3,220
9/16/2011,0,31,23.8,80,4,0
9/17/2011,0,30,23.5,77,5,0
9/18/2011,1.5,32,24,88,2,210
9/19/2011,11.7,29.4,23.5,91,4,0
9/20/2011,34.6,28,23.7,83,2,160
9/21/2011,3.7,30.8,24.5,85,5,180
9/22/2011,6.6,29.8,25.5,88,4,180
9/23/2011,0.8,29.6,22,73,2,190
9/24/2011,0,32.4,22.5,75,2,0
9/25/2011,4,32.5,24.5,84,2,180
9/26/2011,21.6,30.4,22.1,76,2,170
9/27/2011,29.8,32.3,24.2,77,0,0
9/28/2011,24.8,31.9,23.7,79,0,0
9/29/2011,0,30.7,24.6,75,0,180
9/30/2011,95.7,31.1,24.1,73,0,180
10/1/2011,0.7,31.9,24.1,77,8,0
10/2/2011,2.2,31.4,24.6,92,0,260
10/3/2011,0,27.5,22.6,77,15,0
10/4/2011,0,32.2,25,75,0,210
10/5/2011,2.1,32,24.5,80,0,180
10/6/2011,0,33,24.8,73,2,0
10/7/2011,0,32,24.1,77,0,180
10/8/2011,0,31.5,24,82,0,210
10/9/2011,12.5,30.5,24.6,78,8,270
10/10/2011,31.6,31.5,24.5,74,2,230
10/11/2011,0,33.2,23.4,88,0,250
10/12/2011,26.2,31.2,24.5,74,2,230
10/13/2011,28.1,31.8,24.5,78,0,170
10/14/2011,50,30.6,25.5,91,0,180
10/15/2011,0,30.5,23.5,82,7,170
10/16/2011,24.8,29.8,24,89,0,170
10/17/2011,0,30.5,24.3,76,0,170
10/18/2011,0,31.8,23,71,0,0
10/19/2011,7,33.4,23,86,0,210
10/20/2011,1.1,32,23,70,0,0
10/21/2011,0,31,23.2,73,0,240
10/22/2011,4,31,22.5,66,0,0
10/23/2011,23.6,33.5,23.5,92,6,170
10/24/2011,0,29,25,75,8,0
10/25/2011,11.2,32,22.4,84,0,0
10/26/2011,1.3,33,23.6,76,6,250
10/27/2011,15.1,31.4,23.5,69,0,220
10/28/2011,0,32.5,23.2,73,3,180
10/29/2011,0,32,23.2,66,6,180
10/30/2011,0,32.8,25,71,4,190
10/31/2011,0.2,32.2,22.6,74,6,190
11/1/2011,0,32.5,24.5,65,8,170
11/2/2011,0.1,32.2,24.4,66,0,190
11/3/2011,6.7,34.2,23.6,70,0,0
11/4/2011,0,33.3,24.5,70,0,0
11/5/2011,0,33.8,23.5,71,2,180
11/6/2011,0,32.9,22.5,82,0,180
11/7/2011,0,32,24,72,0,0
11/8/2011,0,34,24.7,69,0,180
11/9/2011,0,33.7,24.2,72,0,0
11/10/2011,0,33.7,23.8,71,5,0
11/11/2011,0,34.4,23.6,69,0,250
11/12/2011,0,34.6,24.5,70,3,0
11/13/2011,0,34.2,24.4,65,0,270
11/14/2011,0,34.4,24.5,72,0,270
11/15/2011,0,33.7,25.3,66,0,230
11/16/2011,0,34.7,24,63,4,250
11/17/2011,0,34.6,24.4,76,2,240
11/18/2011,0,31,25.5,75,0,180
11/19/2011,0,34,25.2,68,3,340
11/20/2011,0,34,24.7,66,0,170
11/21/2011,0,34.2,24.7,66,0,170
11/22/2011,0.1,35.2,25.5,61,5,0
11/23/2011,6.7,36.4,23.6,66,3,220
11/24/2011,0,34.2,24.5,76,4,0
11/25/2011,0,33.1,24.2,61,8,170
11/26/2011,0,35,24.6,68,0,0
11/27/2011,0,35.2,24.6,68,0,0
11/28/2011,0,34.8,24.5,65,0,0
11/29/2011,0,35,24.2,60,0,230
11/30/2011,0,35.8,23.6,58,0,0
12/1/2011,0,35.4,23.6,56,0,0
12/2/2011,0,36,21.7,58,0,230
12/3/2011,0,35,22.5,49,0,0
12/4/2011,0,34.8,23.2,48,4,190
12/5/2011,0,35.5,23.6,61,0,200
12/6/2011,0,34.7,23.5,54,6,0
12/7/2011,0,34.8,23.7,58,0,350
12/8/2011,0,35.9,24.3,62,3,320
12/9/2011,0,35.4,23.7,61,0,350
12/10/2011,0,35.1,24,65,0,0
12/11/2011,0,36.3,19.2,47,2,280
12/12/2011,0,35.8,19.7,32,12,350
12/13/2011,0,35.3,19.5,32,0,0
12/14/2011,0,35.5,19.6,32,2,180
12/15/2011,0,35.8,20.5,43,0,0
12/16/2011,0,34.8,19.3,45,2,180
12/17/2011,0,36.4,19.2,48,4,360
12/18/2011,0,36,23.3,51,0,180
12/19/2011,0,35.9,23.5,55,0,0
12/20/2011,0,35.9,23.6,61,0,0
12/21/2011,0,34.5,24.2,58,0,160
12/22/2011,0,35.2,24.4,63,0,340
12/23/2011,0,34.4,24.5,54,0,160
12/24/2011,0,36.2,24.5,59,0,190
12/25/2011,0,35.2,24.1,56,0,190
12/26/2011,0,36.2,24.5,63,2,190
12/27/2011,0,34.4,25.1,69,2,360
12/28/2011,0,34.4,24.9,59,2,0
12/29/2011,0,35.8,22.8,60,0,170
12/30/2011,0,35,23.7,60,7,290
12/31/2011,0,34.6,18.2,59,2,170
1/1/2012,0,35.7,22.9,55,0,0
1/2/2012,0,35.6,23.5,58,0,0
1/3/2012,0,36.4,21.5,53,0,0
1/4/2012,0,35.8,20.7,38,0,0
1/5/2012,0,33.5,20.1,45,3,140
1/6/2012,0,35.7,20.5,43,0,0
1/7/2012,0,36.2,21,41,3,250
1/8/2012,0,34.8,21.6,47,0,0
1/9/2012,0,35.2,22.5,58,0,0
1/10/2012,0,36.6,23.4,57,0,0
1/11/2012,0,34.6,23.3,42,7,320
1/12/2012,0,35.5,23.1,53,4,310
1/13/2012,0,34.7,21,27,0,0
1/14/2012,0,34.2,18.4,26,3,290
1/15/2012,0,35.3,19,28,7,340
1/16/2012,0,35.7,20,24,8,360
1/17/2012,0,33.7,19.5,33,4,20
1/18/2012,0,34.3,19.9,65,0,0
1/19/2012,0,34.2,19.9,68,0,0
1/20/2012,0,33.6,24.7,68,0,0
1/21/2012,0,36.3,23.5,71,0,0
1/22/2012,0,36.7,23.9,50,6,250
1/23/2012,0,37.1,24.8,58,2,250
1/24/2012,0,36.2,25.3,47,0,0
1/25/2012,0,34.2,24.7,52,2,240
1/26/2012,0,35.5,24.1,68,4,250
1/27/2012,0,35.7,25,65,0,0
1/28/2012,0,35.7,25.3,70,0,0
1/29/2012,0,37,24.4,65,0,0
1/30/2012,0,37,25.4,59,0,0
1/31/2012,0,37.5,24.2,57,0,0
2/1/2012,0,37.2,24.1,55,0,0
2/2/2012,0.6,37,23.7,66,0,0
2/3/2012,0,35.1,24.4,62,0,0
2/4/2012,0,35.2,24.8,64,3,220
2/5/2012,0,36.4,25,65,0,0
2/6/2012,0,35.8,25.6,61,3,240
2/7/2012,0,36.1,23.2,35,2,140
2/8/2012,0,35.4,24.9,51,0,0
2/9/2012,0,35,22.2,53,3,140
2/10/2012,0,35.4,22.6,55,0,0
2/11/2012,0,36,22.7,54,0,0
2/12/2012,0,32.2,25,63,0,0
2/13/2012,0,34.6,26.1,71,4,160
2/14/2012,0,34.2,23.3,61,5,170
2/15/2012,0,31.6,25,67,5,190
2/16/2012,0,35.4,24.5,62,4,170
2/17/2012,0,33.5,24.5,69,8,180
2/18/2012,0,34.2,25,77,5,170
2/19/2012,0,35,23.4,60,0,0
2/20/2012,0,33.9,24.2,61,3,180
2/21/2012,1,34.8,22.5,63,4,170
2/22/2012,0,35,24.5,75,5,170
2/23/2012,15.1,35.5,20.6,65,6,170
2/24/2012,0,37.2,24.1,58,5,210
2/25/2012,0,35.2,24.6,57,5,170
2/26/2012,0,35.8,24.7,66,4,170
2/27/2012,0,35.9,22.4,60,4,220
2/28/2012,0,34,25.6,60,0,0
2/29/2012,10.5,35.8,25.6,65,4,230
3/1/2012,0.6,34.8,25.2,70,4,160
3/2/2012,0,34.8,25.8,61,3,230
3/3/2012,2.7,37.2,22.4,55,0,0
3/4/2012,0,36,24.6,73,4,240
3/5/2012,0,34.2,24,74,0,0
3/6/2012,4.4,36.3,25,62,0,0
3/7/2012,0,35.8,24,60,4,220
3/8/2012,12.1,36.4,25.3,62,0,0
3/9/2012,26.1,34.8,25.4,69,4,230
3/10/2012,0,35.7,25.2,68,0,0
3/11/2012,0,34.7,24.5,46,4,250
3/12/2012,0,35.5,24.9,57,0,0
3/13/2012,0,36.5,25.2,54,2,200
3/14/2012,0,36.2,25.7,59,0,0
3/15/2012,0,36.2,26.7,66,2,180
3/16/2012,0,36.7,26.6,59,2,200
3/17/2012,0,36.8,27.5,57,6,200
3/18/2012,0,35.2,25.5,63,0,0
3/19/2012,0,35.3,27,63,4,340
3/20/2012,0,36.5,27.2,57,4,310
3/21/2012,0,37.5,27.2,58,0,0
3/22/2012,0,37.6,26.6,56,4,190
3/23/2012,0,37.8,26.7,56,0,0
3/24/2012,0,36.8,26.9,70,0,0
3/25/2012,1.6,32.5,25.5,83,2,200
3/26/2012,0,34.8,24.4,63,0,0
3/27/2012,0,35.9,26.1,62,0,0
3/28/2012,0,38.3,26.4,59,4,230
3/29/2012,10,37.5,26.7,86,3,250
3/30/2012,0,32.3,25.4,72,0,0
3/31/2012,0,36.2,25.4,61,0,0
4/1/2012,0,37.4,26,70,4,250
4/2/2012,0,36.2,22.6,59,4,180
4/3/2012,0,36.2,24.2,64,5,180
4/4/2012,16,36.6,22.5,59,4,160
4/5/2012,0,35.7,24.8,59,4,180
4/6/2012,2.6,32.8,26,81,0,0
4/7/2012,0,34.8,26.4,66,3,250
4/8/2012,22.5,34.9,26.5,63,0,0
4/9/2012,1,33.4,24.4,76,5,170
4/10/2012,0,34,25.2,68,4,230
4/11/2012,0,35,25.6,68,0,0
4/12/2012,0,36,26,65,4,250
4/13/2012,0,34.2,22.1,66,0,0
4/14/2012,0,32.5,22,76,0,0
4/15/2012,0,35.8,24.9,69,3,220
4/16/2012,20.3,32.9,26,87,4,160
4/17/2012,2.6,32.2,22.6,74,4,230
4/18/2012,0,34.5,24.5,63,5,180
4/19/2012,0,28.7,26,86,3,240
4/20/2012,0,34.2,22.5,65,3,170
4/21/2012,0,34.7,25.6,65,4,180
4/22/2012,0,33.3,26.5,71,6,180
4/23/2012,0,33.4,24,70,0,0
4/24/2012,11.5,36.8,25.6,63,0,0
4/25/2012,0,30.5,23.4,93,0,0
4/26/2012,0,34.6,22.5,62,4,60
4/27/2012,0,35,25.5,64,4,240
4/28/2012,0,36,26,68,0,0
4/29/2012,0,35.3,26.2,68,4,220
4/30/2012,0,35.7,23.5,66,0,0
5/1/2012,0.3,35.8,23.5,77,5,220
5/2/2012,0,34.8,24.5,62,0,0
5/3/2012,8.8,35.8,24.5,62,0,0
5/4/2012,0,33.2,23.5,70,0,0
5/5/2012,4.9,32.8,25.2,79,0,0
5/6/2012,0,34.3,21.5,64,0,0
5/7/2012,0,34,22,71,4,220
5/8/2012,51.2,34.7,25.5,88,4,230
5/9/2012,0,33,24.4,72,0,0
5/10/2012,0,36,24,63,0,0
5/11/2012,0,31.6,22.6,73,4,240
5/12/2012,0.6,30.8,24,77,4,240
5/13/2012,0,30.8,22.5,79,0,0
5/14/2012,0,32.2,23.2,66,4,180
5/15/2012,0.6,34.1,25,62,0,0
5/16/2012,0,32.4,24.8,70,0,0
5/17/2012,0,33.5,24.9,68,5,170
5/18/2012,37.7,34,25.5,68,6,180
5/19/2012,0,25.4,21.7,91,4,270
5/20/2012,0,32.8,23.9,70,4,170
5/21/2012,16.9,29,22.7,89,0,0
5/22/2012,0,32.4,24,68,0,0
5/23/2012,0,34.9,23,70,0,0
5/24/2012,0.3,35,23.7,75,0,0
5/25/2012,60.1,32.4,25.8,89,3,230
5/26/2012,0,32.5,22,68,4,170
5/27/2012,0,32.8,23,70,0,0
5/28/2012,1.5,31.2,25,83,8,150
5/29/2012,0.9,30.9,24.3,81,0,0
5/30/2012,0,31.2,24,75,0,0
5/31/2012,0,32.1,23.6,69,0,0
6/2/2012,20.3,31.8,24,68,0,0
6/3/2012,7.5,29.8,22.4,93,0,0
6/4/2012,5.3,31.6,23.2,74,0,0
6/5/2012,20.7,34,24.8,71,0,0
6/6/2012,0,26.5,21.3,91,0,0
6/7/2012,0,32.8,24.3,75,0,0
6/8/2012,0,32,22,71,0,0
6/9/2012,0.2,33,23.3,66,0,0
6/10/2012,3.5,33.2,24.6,72,5,170
6/11/2012,0,32.4,25,77,5,170
6/12/2012,0,34,24.5,74,4,250
6/13/2012,3,27.5,23.8,82,5,250
6/14/2012,29.4,31.9,22.5,85,5,240
6/15/2012,0,29.1,24,82,0,0
6/16/2012,0,30,22,78,4,170
6/17/2012,66.5,29.9,24.2,80,5,290
6/18/2012,10.5,30,22.9,93,2,180
6/19/2012,0,32.5,22.8,69,4,240
6/20/2012,0,32.4,23.9,71,3,230
6/21/2012,6.3,30.3,23.2,90,5,250
6/22/2012,0.5,30.2,23.4,89,0,0
6/23/2012,0.6,30.5,24.5,77,3,250
6/24/2012,0,30.8,23.9,80,0,0
6/25/2012,1,32.5,24,80,4,260
6/26/2012,0.6,30,23.5,84,5,160
6/27/2012,9,30.1,23.6,77,4,210
6/28/2012,134.2,31.3,23.7,75,4,200
6/29/2012,0,27.3,21.7,86,4,180
6/30/2012,31.2,30.4,23.8,73,4,180
7/1/2012,0,29.4,22.8,82,3,180
7/2/2012,16.1,27.6,23.9,85,0,70
7/3/2012,2.9,28.7,23.4,82,4,63
7/4/2012,1,30.6,23.3,81,0,0
7/5/2012,24.1,29.6,23.2,81,0,63
7/6/2012,1.4,30.4,23.8,88,5,80
7/7/2012,5,29.9,23.9,77,9,77
7/8/2012,0,29.4,23.6,84,0,87
7/9/2012,10.2,30.9,24.2,75,6,0
7/10/2012,0.3,29.9,23.5,78,0,60
7/11/2012,0,31.8,24.3,85,5,83
7/12/2012,0,30.4,24.5,81,8,0
7/13/2012,0,31,24.2,72,0,0
7/14/2012,0,31.1,24.6,74,3,0
7/15/2012,34.2,30.7,24.6,77,0,60
7/16/2012,0.3,27.8,23.5,61,0,0
7/17/2012,0,31,22.9,65,0,0
7/18/2012,0,31,23.1,75,7,60
7/19/2012,0,29.8,24.1,94,4,63
7/20/2012,0,30.5,24.2,80,4,0
7/21/2012,0,30.5,23.2,74,4,63
7/22/2012,0,30.4,23,80,4,0
7/23/2012,0.3,27.5,23.7,89,4,60
7/24/2012,0.6,28.3,24,81,4,53
7/25/2012,5,28.9,23.8,80,4,60
7/26/2012,5.6,30,23.4,82,4,71
7/27/2012,23,28.3,23.2,82,4,80
7/28/2012,0,27.7,23,74,0,0
7/29/2012,0,29.6,23.2,74,0,90
7/30/2012,0.6,28.2,23.4,72,4,73
7/31/2012,0,31,23.5,67,3,0
8/1/2012,17.2,26,23.7,72,4,0
8/2/2012,0,26.9,23.3,81,3,0
8/3/2012,0,28.5,22.5,79,5,230
8/4/2012,0,30,23,75,0,0
8/5/2012,0,28.5,24.2,74,5,0
8/6/2012,0.4,27.6,23.2,73,3,230
8/7/2012,0,27.1,23,79,4,170
8/8/2012,0,28.2,23.4,72,3,0
8/9/2012,0,28.9,23.2,74,0,180
8/10/2012,0,29.2,23.1,74,0,0
8/11/2012,6.8,27.8,23.9,67,5,200
8/12/2012,0,27.8,23,83,5,180
8/13/2012,0,27.3,22.6,76,5,0
8/14/2012,0,29.3,21.6,78,5,230
8/15/2012,0,28,22.7,79,4,0
8/16/2012,0,29.4,22.5,72,3,0
8/17/2012,0,31.5,22,82,5,0
8/18/2012,4.3,31,22.5,73,3,170
8/19/2012,10.7,28,23.2,82,3,240
8/20/2012,0,28.6,24.1,75,4,170
8/21/2012,0,28.3,23.9,88,4,250
8/22/2012,1.7,29,24,71,4,210
8/23/2012,5.3,26.4,23.9,77,0,180
8/24/2012,1.7,28.8,23,75,4,250
8/25/2012,0,29.3,22.8,73,3,200
8/26/2012,0.3,29,24,74,4,230
8/27/2012,0,29.5,23.6,72,4,170
8/28/2012,0,30.3,23.4,81,4,0
8/29/2012,0,30,23.4,67,3,0
8/30/2012,0,31,23.6,96,5,230
8/31/2012,0,31.9,24,73,4,230
9/1/2012,3,30.4,24.2,81,4,230
9/2/2012,0,29.2,24.6,74,4,200
9/3/2012,0,30.1,23.1,75,0,200
9/4/2012,0,30.8,23.5,83,0,0
9/5/2012,0.2,29.1,23.3,68,3,200
9/6/2012,0,30.5,23.7,86,3,230
9/7/2012,0,31.4,24.3,72,5,230
9/8/2012,0,32.4,23.7,85,0,220
9/9/2012,3.5,32.4,24.5,76,4,0
9/10/2012,0,30,21.6,75,4,0
9/11/2012,6.2,32.7,23.4,84,4,170
9/12/2012,0.1,27.9,23.8,78,3,210
9/13/2012,0,30.4,24,72,5,170
9/14/2012,0,29.9,23.8,72,4,210
9/15/2012,0,31.5,24.5,78,4,230
9/16/2012,0,32.8,24.8,70,4,220
9/17/2012,0,31.2,24.5,68,0,170
9/18/2012,0,31,23.8,77,4,240
9/19/2012,16.3,33.6,23.9,91,0,210
9/20/2012,0,31,24.4,71,4,230
9/21/2012,30.9,32.4,22.9,91,3,220
9/22/2012,1.9,31.5,24.2,77,5,220
9/23/2012,25.8,32.5,22.5,71,3,0
9/24/2012,0,31.6,24.5,86,0,210
9/25/2012,0,32,24,65,0,190
9/26/2012,31.7,32.3,25.4,72,0,190
9/27/2012,12.1,32.6,22.6,80,0,230
9/28/2012,0.4,30,24.2,73,0,230
9/29/2012,40.8,31.6,24.2,66,0,230
9/30/2012,19.7,24.5,25.2,70,0,270
10/1/2012,0,29.8,20.4,73,0,210
10/2/2012,5.8,29.2,23,73,0,230
10/3/2012,1,31.5,23.3,77,3,230
10/4/2012,0,31.2,23.2,78,5,0
10/5/2012,0,31.8,23.1,68,4,0
10/6/2012,12.1,33,22,66,5,240
10/7/2012,16.8,31,23.5,61,4,170
10/8/2012,57,31.4,20.5,68,3,180
10/9/2012,4.5,30.7,24.4,72,4,0
10/10/2012,0.2,32.4,23.6,92,3,240
10/11/2012,48.5,33.6,23.6,72,0,240
10/12/2012,8.8,31.6,24.5,73,5,240
10/13/2012,6.7,32.9,23.6,79,2,220
10/14/2012,0,32.8,23.2,67,5,170
10/15/2012,20.2,33,24.2,70,3,170
10/16/2012,12.3,29.5,24,64,0,190
10/17/2012,0,32,24.2,61,0,180
10/18/2012,0,32.8,22.5,66,0,0
10/19/2012,19,32,23.5,71,4,260
10/20/2012,1,28,22.3,76,5,0
10/21/2012,0,32.6,23.4,66,0,190
10/22/2012,9.4,32.3,24.2,66,3,170
10/23/2012,0,32.5,21.5,70,3,190
10/24/2012,41.4,33,23.8,70,4,230
10/25/2012,0,29,21.4,70,3,0
10/26/2012,9,33.4,22.8,70,5,0
10/27/2012,0,32.7,24.4,83,0,0
10/28/2012,0,30.7,25,65,0,0
10/29/2012,0,33.7,21.6,71,3,0
10/30/2012,7.3,33.7,24.4,65,2,0
10/31/2012,2.2,33,24.5,66,4,0
11/1/2012,0,34,24.4,80,6,0
11/2/2012,0,33.5,23,78,0,0
11/3/2012,0,34,24.5,77,0,230
11/4/2012,0,33.8,25.5,77,2,190
11/5/2012,0,33.5,22.6,77,12,190
11/6/2012,0,33.9,24.5,77,4,140
11/7/2012,0,34.2,24,76,0,200
11/8/2012,0,34,23.4,76,0,210
11/9/2012,3.5,33.9,24.8,77,10,240
11/10/2012,4.7,30,25.2,76,0,240
11/11/2012,0,33.3,23,77,5,0
11/12/2012,0,32.3,25.5,74,2,160
11/13/2012,0,32.8,24.2,75,12,200
11/14/2012,0,34.2,25,76,3,190
11/15/2012,0,34.4,24.5,75,5,220
11/16/2012,0,34.5,25.5,73,0,0
11/17/2012,0,35.7,25.7,75,5,0
11/18/2012,0,34.7,26.2,75,0,0
11/19/2012,0,34.2,26.3,74,0,190
11/20/2012,0,35,25.1,73,6,180
11/21/2012,0,35.4,25,72,5,0
11/22/2012,0,35.4,25.5,73,5,180
11/23/2012,0,34.4,24.3,73,0,190
11/24/2012,0.2,34,24.4,73,4,180
11/25/2012,0,34.9,25,72,5,180
11/26/2012,0,34.5,24.8,73,4,190
11/27/2012,0,29.3,24.6,70,0,0
